epoch,step,train_loss,val_loss
62,1999,0.08690780401229858,
62,2015,,0.08708806335926056
63,2047,,0.08655347675085068
64,2049,0.0931735709309578,
64,2079,,0.08739270269870758
65,2099,0.07677122950553894,
65,2111,,0.08850785344839096
66,2143,,0.08653069287538528
67,2149,0.09715908020734787,
67,2175,,0.0877097100019455
68,2199,0.0879153311252594,
68,2207,,0.08642799407243729
69,2239,,0.08758033066987991
70,2249,0.08018667250871658,
70,2271,,0.08669345080852509
71,2299,0.07912006229162216,
71,2303,,0.0875186175107956
72,2335,,0.08885348588228226
73,2349,0.08698023110628128,
73,2367,,0.08729328215122223
74,2399,0.10211896151304245,
74,2399,,0.08886433392763138
75,2431,,0.08899201452732086
76,2449,0.08932893723249435,
76,2463,,0.08648232370615005
77,2495,,0.08692261576652527
78,2499,0.0949675440788269,
78,2527,,0.08792057633399963
79,2549,0.07277975976467133,
79,2559,,0.08679027855396271
80,2591,,0.08760179579257965
81,2599,0.08331674337387085,
81,2623,,0.08629701286554337
82,2649,0.09069221466779709,
82,2655,,0.08811988681554794
83,2687,,0.08797864615917206
84,2699,0.07342465966939926,
84,2719,,0.08577561378479004
85,2749,0.09836725145578384,
85,2751,,0.0868416279554367
86,2783,,0.08664389699697495
87,2799,0.08188503980636597,
87,2815,,0.08756330609321594
88,2847,,0.0863579586148262
89,2849,0.0875983014702797,
89,2879,,0.08593635261058807
90,2899,0.08512620627880096,
90,2911,,0.08768149465322495
91,2943,,0.08646197617053986
92,2949,0.0748845785856247,
92,2975,,0.0878928080201149
93,2999,0.07887855172157288,
93,3007,,0.08572658896446228
94,3039,,0.08636045455932617
95,3049,0.08381669968366623,
95,3071,,0.08681415766477585
96,3099,0.09119033068418503,
96,3103,,0.08659184724092484
97,3135,,0.08503375202417374
98,3149,0.08623082935810089,
98,3167,,0.08697306364774704
99,3199,0.0892452821135521,
99,3199,,0.0864700898528099
100,3231,,0.09299097210168839
101,3249,0.08896061033010483,
101,3263,,0.08793517202138901
102,3295,,0.08738523721694946
103,3299,0.08577238768339157,
103,3327,,0.0855177566409111
104,3349,0.06658253073692322,
104,3359,,0.0858534649014473
105,3391,,0.0854131430387497
106,3399,0.08179502189159393,
106,3423,,0.08632165938615799
107,3449,0.08235811442136765,
107,3455,,0.0869765505194664
108,3487,,0.0869145616889
109,3499,0.08912017196416855,
109,3519,,0.08539769053459167
110,3549,0.09809432923793793,
110,3551,,0.08656677603721619
111,3583,,0.08704812079668045
112,3599,0.0719984918832779,
112,3615,,0.08792213350534439
113,3647,,0.08669359236955643
114,3649,0.07620153576135635,
114,3679,,0.08657795190811157
115,3699,0.07637527585029602,
115,3711,,0.08702745288610458
116,3743,,0.08650533854961395
117,3749,0.0838049054145813,
117,3775,,0.08556222915649414
118,3799,0.08588593453168869,
118,3807,,0.08723592013120651
119,3839,,0.08561085909605026
120,3849,0.08710107952356339,
120,3871,,0.08579806983470917
121,3899,0.08455769717693329,
121,3903,,0.08676600456237793
122,3935,,0.08673227578401566
123,3949,0.09333638846874237,
123,3967,,0.08604387193918228
124,3999,0.07658912986516953,
124,3999,,0.08738860487937927
125,4031,,0.08676247298717499
126,4049,0.08430954813957214,
126,4063,,0.08763113617897034
127,4095,,0.08666232228279114
128,4099,0.08562104403972626,
128,4127,,0.08636567741632462
129,4149,0.08723293244838715,
129,4159,,0.08777397125959396
130,4191,,0.08636148273944855
131,4199,0.09168624877929688,
131,4223,,0.08669121563434601
132,4249,0.08917604386806488,
132,4255,,0.08646303415298462
133,4287,,0.08701243996620178
134,4299,0.07998974621295929,
134,4319,,0.08817902207374573
135,4349,0.07896552234888077,
135,4351,,0.0848400816321373
136,4383,,0.08798957616090775
137,4399,0.08702362328767776,
137,4415,,0.08507650345563889
138,4447,,0.08863972872495651
139,4449,0.08097746968269348,
139,4479,,0.08687584847211838
140,4499,0.07197703421115875,
140,4511,,0.08629652112722397
141,4543,,0.08781539648771286
142,4549,0.08646172285079956,
142,4575,,0.08674318343400955
143,4599,0.09507738798856735,
143,4607,,0.08592582494020462
144,4639,,0.08670731633901596
145,4649,0.08315220475196838,
145,4671,,0.08863074332475662
146,4699,0.08085212111473083,
146,4703,,0.08561839163303375
147,4735,,0.09083863347768784
148,4749,0.07928218692541122,
148,4767,,0.08781316876411438
149,4799,0.07327929139137268,
149,4799,,0.08587078750133514
150,4831,,0.08528616279363632
151,4849,0.09358127415180206,
151,4863,,0.08664549887180328
152,4895,,0.08590613305568695
153,4899,0.09895645827054977,
153,4927,,0.08706257492303848
154,4949,0.09102493524551392,
154,4959,,0.0863436684012413
155,4991,,0.08658058196306229
156,4999,0.08728571236133575,
156,5023,,0.08614423871040344
157,5049,0.09479186683893204,
157,5055,,0.08768367022275925
158,5087,,0.08507543802261353
159,5099,0.09113827347755432,
159,5119,,0.08929198980331421
160,5149,0.08910955488681793,
160,5151,,0.08559248596429825
161,5183,,0.08657868206501007
162,5199,0.08672083169221878,
162,5215,,0.08657887578010559
163,5247,,0.08549346029758453
164,5249,0.08684948831796646,
164,5279,,0.08662618696689606
165,5299,0.07484850287437439,
165,5311,,0.08855801820755005
166,5343,,0.08565614372491837
167,5349,0.07965300977230072,
167,5375,,0.0860995352268219
168,5399,0.07923394441604614,
168,5407,,0.08515260368585587
169,5439,,0.08639854192733765
170,5449,0.08177141845226288,
170,5471,,0.08528776466846466
171,5499,0.09187281876802444,
171,5503,,0.08468764275312424
172,5535,,0.0865066647529602
173,5549,0.06839024275541306,
173,5567,,0.08723790943622589
174,5599,0.07600264251232147,
174,5599,,0.08641102910041809
175,5631,,0.0860731229186058
176,5649,0.09405038505792618,
176,5663,,0.08525746315717697
177,5695,,0.08497227728366852
178,5699,0.08174306154251099,
178,5727,,0.08567743003368378
179,5749,0.0940980613231659,
179,5759,,0.08621961623430252
180,5791,,0.08525343984365463
181,5799,0.09907615929841995,
181,5823,,0.08547981083393097
182,5849,0.08403637260198593,
182,5855,,0.08624778687953949
183,5887,,0.08748599141836166
184,5899,0.07561278343200684,
184,5919,,0.08771776407957077
185,5949,0.08626129478216171,
185,5951,,0.08699086308479309
186,5983,,0.08648965507745743
187,5999,0.10012558847665787,
187,6015,,0.08609680831432343
188,6047,,0.08650729060173035
189,6049,0.0913674458861351,
189,6079,,0.08499947190284729
190,6099,0.09223179519176483,
190,6111,,0.08614128828048706
191,6143,,0.08568794280290604
192,6149,0.07720266282558441,
192,6175,,0.08585130423307419
193,6199,0.09316840022802353,
193,6207,,0.08545167744159698
194,6239,,0.08633161336183548
195,6249,0.07735083252191544,
195,6271,,0.08506836742162704
196,6299,0.08405052125453949,
196,6303,,0.08532456308603287
197,6335,,0.08559001237154007
198,6349,0.0866914838552475,
198,6367,,0.08532629162073135
199,6399,0.08437013626098633,
199,6399,,0.08744019269943237
200,6431,,0.085456982254982
201,6449,0.07525034248828888,
201,6463,,0.08652134239673615
202,6495,,0.08619771897792816
203,6499,0.09212479740381241,
203,6527,,0.08675199747085571
204,6549,0.09068655222654343,
204,6559,,0.0855836272239685
205,6591,,0.08771965652704239
206,6599,0.08530382812023163,
206,6623,,0.08575640618801117
207,6649,0.10630562901496887,
207,6655,,0.08735165745019913
208,6687,,0.08547068387269974
209,6699,0.08872804790735245,
209,6719,,0.08631501346826553
210,6749,0.08191652595996857,
210,6751,,0.0857221707701683
211,6783,,0.08530393242835999
212,6799,0.10185681283473969,
212,6815,,0.08623792976140976
213,6847,,0.08497319370508194
214,6849,0.0906750038266182,
214,6879,,0.08842671662569046
215,6899,0.08664169162511826,
215,6911,,0.08554700762033463
216,6943,,0.08640696853399277
217,6949,0.07569596916437149,
217,6975,,0.08619455248117447
218,6999,0.0687238946557045,
218,7007,,0.0860445573925972
219,7039,,0.08576668798923492
220,7049,0.07780377566814423,
220,7071,,0.08660315722227097
221,7099,0.08347616344690323,
221,7103,,0.08621189743280411
222,7135,,0.0854874923825264
223,7149,0.0894521176815033,
223,7167,,0.08554275333881378
224,7199,0.07946532964706421,
224,7199,,0.0866885781288147
225,7231,,0.08850289136171341
226,7249,0.09422728419303894,
226,7263,,0.08678562939167023
227,7295,,0.08684372901916504
228,7299,0.07541895657777786,
228,7327,,0.0856657400727272
229,7349,0.07778286933898926,
229,7359,,0.08532656729221344
230,7391,,0.08497949689626694
231,7399,0.08830048888921738,
231,7423,,0.08654509484767914
232,7449,0.08195386826992035,
232,7455,,0.0847322940826416
233,7487,,0.08579429984092712
234,7499,0.09039005637168884,
234,7519,,0.08737529814243317
235,7549,0.07925078272819519,
235,7551,,0.08557558059692383
236,7583,,0.08514595031738281
237,7599,0.08795084804296494,
237,7615,,0.08767988532781601
238,7647,,0.08589944243431091
239,7649,0.08931668102741241,
239,7679,,0.08576001226902008
240,7699,0.07072807848453522,
240,7711,,0.08554975688457489
241,7743,,0.08942225575447083
242,7749,0.08154133707284927,
242,7775,,0.08713316172361374
243,7799,0.08314633369445801,
243,7807,,0.08507370948791504
244,7839,,0.08637963235378265
245,7849,0.0855097770690918,
245,7871,,0.08576028794050217
246,7899,0.08810318261384964,
246,7903,,0.08624376356601715
247,7935,,0.08624986559152603
248,7949,0.07051640748977661,
248,7967,,0.08673024922609329
249,7999,0.09692944586277008,
249,7999,,0.0855570062994957
250,8031,,0.08578339219093323
251,8049,0.07960623502731323,
251,8063,,0.08532455563545227
252,8095,,0.0863863006234169
253,8099,0.07737403362989426,
253,8127,,0.08628550171852112
254,8149,0.08192045241594315,
254,8159,,0.08630292117595673
255,8191,,0.08550214022397995
256,8199,0.09437543898820877,
256,8223,,0.08719994872808456
257,8249,0.08437857776880264,
257,8255,,0.08674447983503342
258,8287,,0.08640266209840775
259,8299,0.0733935609459877,
259,8319,,0.08529040962457657
260,8349,0.07482978701591492,
260,8351,,0.085130974650383
261,8383,,0.08635319769382477
262,8399,0.08502741903066635,
262,8415,,0.08631570637226105
263,8447,,0.08685439825057983
264,8449,0.07751208543777466,
264,8479,,0.08609864860773087
265,8499,0.09453630447387695,
265,8511,,0.0868474468588829
266,8543,,0.0862513929605484
267,8549,0.10659213364124298,
267,8575,,0.08489890396595001
268,8599,0.075882188975811,
268,8607,,0.08771385252475739
269,8639,,0.08572344481945038
270,8649,0.09798473119735718,
270,8671,,0.08513668924570084
271,8699,0.08206042647361755,
271,8703,,0.08630837500095367
272,8735,,0.08634086698293686
273,8749,0.0767349824309349,
273,8767,,0.0850386843085289
274,8799,0.09107103198766708,
274,8799,,0.085994653403759
275,8831,,0.08756745606660843
276,8849,0.07671484351158142,
276,8863,,0.08664906769990921
277,8895,,0.08615007996559143
278,8899,0.0849120169878006,
278,8927,,0.08691584318876266
279,8949,0.08911368250846863,
279,8959,,0.08600929379463196
280,8991,,0.08636733144521713
281,8999,0.09443511813879013,
281,9023,,0.08599022775888443
282,9049,0.09115491807460785,
282,9055,,0.08754506707191467
283,9087,,0.08722072839736938
284,9099,0.07436966896057129,
284,9119,,0.08647957444190979
285,9149,0.07979254424571991,
285,9151,,0.08541219681501389
286,9183,,0.0863315612077713
287,9199,0.07186321914196014,
287,9215,,0.08629331737756729
288,9247,,0.08666839450597763
289,9249,0.07925606518983841,
289,9279,,0.08728183805942535
290,9299,0.06979040801525116,
290,9311,,0.08573408424854279
291,9343,,0.08619383722543716
292,9349,0.08899323642253876,
292,9375,,0.0868758037686348
293,9399,0.08938639611005783,
293,9407,,0.08892902731895447
294,9439,,0.0849354937672615
295,9449,0.09509212523698807,
295,9471,,0.08508992195129395
296,9499,0.0799279659986496,
296,9503,,0.08626310527324677
297,9535,,0.08502013981342316
298,9549,0.07576065510511398,
298,9567,,0.08497167378664017
299,9599,0.09924051910638809,
299,9599,,0.08808194845914841
300,9631,,0.086493119597435
301,9649,0.07299214601516724,
301,9663,,0.0874769389629364
302,9695,,0.08553296327590942
303,9699,0.08470597863197327,
303,9727,,0.08533447980880737
304,9749,0.07571037113666534,
304,9759,,0.08559740334749222
305,9791,,0.08598136156797409
306,9799,0.07025845348834991,
306,9823,,0.08531269431114197
307,9849,0.09062579274177551,
307,9855,,0.08557761460542679
308,9887,,0.08684276789426804
309,9899,0.07217025756835938,
309,9919,,0.08574270457029343
310,9949,0.08732667565345764,
310,9951,,0.08620329201221466
311,9983,,0.08601507544517517
312,9999,0.07880032807588577,
312,10015,,0.08684108406305313
313,10047,,0.08630794286727905
314,10049,0.08046219497919083,
314,10079,,0.0864153578877449
315,10099,0.08183513581752777,
315,10111,,0.08560129255056381
316,10143,,0.0867743194103241
317,10149,0.09051809459924698,
317,10175,,0.08528710156679153
318,10199,0.0772503912448883,
318,10207,,0.08846312761306763
319,10239,,0.08557630330324173
320,10249,0.0894603505730629,
320,10271,,0.08535657078027725
321,10299,0.07630045711994171,
321,10303,,0.08524437248706818
322,10335,,0.0867299735546112
323,10349,0.07946571707725525,
323,10367,,0.08701770752668381
324,10399,0.08038738369941711,
324,10399,,0.08694276213645935
325,10431,,0.08565198630094528
326,10449,0.09389952570199966,
326,10463,,0.08812317997217178
327,10495,,0.08756006509065628
328,10499,0.08347991108894348,
328,10527,,0.0856984555721283
329,10549,0.08316042274236679,
329,10559,,0.0857776626944542
330,10591,,0.08489957451820374
331,10599,0.08123885840177536,
331,10623,,0.0869656503200531
332,10649,0.08848565816879272,
332,10655,,0.08628325164318085
333,10687,,0.08584130555391312
334,10699,0.07299304008483887,
334,10719,,0.08608321845531464
335,10749,0.08129066228866577,
335,10751,,0.08719747513532639
336,10783,,0.08678320795297623
337,10799,0.08216014504432678,
337,10815,,0.08905990421772003
338,10847,,0.08536465466022491
339,10849,0.07848379015922546,
339,10879,,0.08521849662065506
340,10899,0.08860135823488235,
340,10911,,0.0877986028790474
341,10943,,0.08714409917593002
342,10949,0.08941664546728134,
342,10975,,0.08710150420665741
343,10999,0.07923536002635956,
343,11007,,0.08720022439956665
344,11039,,0.08586978167295456
345,11049,0.08525195717811584,
345,11071,,0.08606662601232529
346,11099,0.082852303981781,
346,11103,,0.0852503553032875
347,11135,,0.08573228120803833
348,11149,0.08160539716482162,
348,11167,,0.08625416457653046
349,11199,0.06438151001930237,
349,11199,,0.08572666347026825
350,11231,,0.0860234797000885
351,11249,0.079644575715065,
351,11263,,0.08855243772268295
352,11295,,0.08615816384553909
353,11299,0.07831792533397675,
353,11327,,0.08598656952381134
354,11349,0.08685329556465149,
354,11359,,0.08803139626979828
355,11391,,0.08604159206151962
356,11399,0.07223024219274521,
356,11423,,0.0867408812046051
357,11449,0.08224573731422424,
357,11455,,0.08637384325265884
358,11487,,0.08559028804302216
359,11499,0.09230992943048477,
359,11519,,0.08708256483078003
360,11549,0.09083924442529678,
360,11551,,0.0857287049293518
361,11583,,0.08568200469017029
362,11599,0.07009053975343704,
362,11615,,0.08579070121049881
363,11647,,0.08585002273321152
364,11649,0.07745268940925598,
364,11679,,0.08878514915704727
365,11699,0.0790291577577591,
365,11711,,0.08689168840646744
366,11743,,0.08679785579442978
367,11749,0.09093420207500458,
367,11775,,0.08634165674448013
368,11799,0.08694863319396973,
368,11807,,0.08692646771669388
369,11839,,0.08677154779434204
370,11849,0.08128482103347778,
370,11871,,0.08747199922800064
371,11899,0.08759965002536774,
371,11903,,0.08598251640796661
372,11935,,0.08598504960536957
373,11949,0.08191146701574326,
373,11967,,0.08582960069179535
374,11999,0.07992604374885559,
374,11999,,0.08559416979551315
375,12031,,0.08543307334184647
376,12049,0.08646995574235916,
376,12063,,0.08548277616500854
377,12095,,0.08621107786893845
378,12099,0.08891115337610245,
378,12127,,0.08513995260000229
379,12149,0.07530093193054199,
379,12159,,0.08589582145214081
380,12191,,0.086631640791893
381,12199,0.07886868715286255,
381,12223,,0.08575159311294556
382,12249,0.08733413368463516,
382,12255,,0.08700230717658997
383,12287,,0.08575176447629929
384,12299,0.0846932902932167,
384,12319,,0.08833134919404984
385,12349,0.07304640114307404,
385,12351,,0.08616089820861816
386,12383,,0.08623132109642029
387,12399,0.0813261866569519,
387,12415,,0.08565925806760788
388,12447,,0.0864798054099083
389,12449,0.07818343490362167,
389,12479,,0.08578617870807648
390,12499,0.08024086058139801,
390,12511,,0.08672274649143219
391,12543,,0.08660105615854263
392,12549,0.07753171771764755,
392,12575,,0.08595460653305054
393,12599,0.10915762186050415,
393,12607,,0.08620881289243698
394,12639,,0.08712946623563766
395,12649,0.06701838225126266,
395,12671,,0.08518194407224655
396,12699,0.08163441717624664,
396,12703,,0.0858108252286911
397,12735,,0.08706255257129669
398,12749,0.08780813217163086,
398,12767,,0.08585343509912491
399,12799,0.051058415323495865,
399,12799,,0.08639952540397644
400,12831,,0.0859321802854538
401,12849,0.08372329920530319,
401,12863,,0.08594522625207901
402,12895,,0.08604520559310913
403,12899,0.07057061046361923,
403,12927,,0.08604880422353745
404,12949,0.0890764445066452,
404,12959,,0.08772499114274979
405,12991,,0.08720047771930695
406,12999,0.08188548684120178,
406,13023,,0.08597254753112793
407,13049,0.09369306266307831,
407,13055,,0.08648770302534103
408,13087,,0.0866345763206482
409,13099,0.10012289881706238,
409,13119,,0.08634045720100403
410,13149,0.07222315669059753,
410,13151,,0.08537627011537552
411,13183,,0.08731536567211151
412,13199,0.07747277617454529,
412,13215,,0.08656205236911774
413,13247,,0.08527170866727829
414,13249,0.07900221645832062,
414,13279,,0.0858246386051178
415,13299,0.07385013997554779,
415,13311,,0.08580134063959122
416,13343,,0.08611509948968887
417,13349,0.07777927070856094,
417,13375,,0.08539099991321564
418,13399,0.08370742946863174,
418,13407,,0.08595046401023865
419,13439,,0.08626289665699005
420,13449,0.08725929260253906,
420,13471,,0.08670889586210251
421,13499,0.0701247900724411,
421,13503,,0.08573156595230103
422,13535,,0.0858793556690216
423,13549,0.07875316590070724,
423,13567,,0.08677183836698532
424,13599,0.08136254549026489,
424,13599,,0.0863712877035141
425,13631,,0.0866677537560463
426,13649,0.07519933581352234,
426,13663,,0.08636069297790527
427,13695,,0.08690054714679718
428,13699,0.0729222372174263,
428,13727,,0.08872463554143906
429,13749,0.08874624222517014,
429,13759,,0.0878855511546135
430,13791,,0.0866009071469307
431,13799,0.07355356961488724,
431,13823,,0.08638236671686172
432,13849,0.07047423720359802,
432,13855,,0.08624007552862167
433,13887,,0.08618739247322083
434,13899,0.08417009562253952,
434,13919,,0.08609866350889206
435,13949,0.08904392272233963,
435,13951,,0.08821681141853333
436,13983,,0.08756644278764725
437,13999,0.09169067442417145,
437,14015,,0.08590374141931534
438,14047,,0.0864250659942627
439,14049,0.081690214574337,
439,14079,,0.08659037947654724
440,14099,0.09218743443489075,
440,14111,,0.08684811741113663
441,14143,,0.08818637579679489
442,14149,0.07262648642063141,
442,14175,,0.08615776151418686
443,14199,0.08449982851743698,
443,14207,,0.08518798649311066
444,14239,,0.08743379265069962
445,14249,0.09511545300483704,
445,14271,,0.085547536611557
446,14299,0.08630945533514023,
446,14303,,0.08511247485876083
447,14335,,0.08641168475151062
448,14349,0.061696406453847885,
448,14367,,0.08687353134155273
449,14399,0.07572291791439056,
449,14399,,0.08655081689357758
450,14431,,0.08688319474458694
451,14449,0.07804899662733078,
451,14463,,0.08679856359958649
452,14495,,0.08727874606847763
453,14499,0.07433183491230011,
453,14527,,0.086157888174057
454,14549,0.0865083858370781,
454,14559,,0.08647873252630234
455,14591,,0.0862697884440422
456,14599,0.09511065483093262,
456,14623,,0.08808057010173798
457,14649,0.08296757936477661,
457,14655,,0.08624865859746933
458,14687,,0.0886482298374176
459,14699,0.07389255613088608,
459,14719,,0.0860612690448761
460,14749,0.07398062944412231,
460,14751,,0.08666305243968964
461,14783,,0.0880899727344513
462,14799,0.06750144064426422,
462,14815,,0.08549856394529343
463,14847,,0.09001777321100235
464,14849,0.07095073908567429,
464,14879,,0.08527068793773651
465,14899,0.06728573143482208,
465,14911,,0.0859798789024353
466,14943,,0.08585574477910995
467,14949,0.08350076526403427,
467,14975,,0.08636577427387238
468,14999,0.075444795191288,
468,15007,,0.08549822121858597
469,15039,,0.08561678230762482
470,15049,0.07921574264764786,
470,15071,,0.08659203350543976
471,15099,0.07539287954568863,
471,15103,,0.08598592877388
472,15135,,0.08613810688257217
473,15149,0.0858505442738533,
473,15167,,0.08744696527719498
474,15199,0.11232461035251617,
474,15199,,0.08675728738307953
475,15231,,0.08975277841091156
476,15249,0.08423729985952377,
476,15263,,0.0878874883055687
477,15295,,0.08870335668325424
478,15299,0.07777237147092819,
478,15327,,0.08895175904035568
479,15349,0.07804664969444275,
479,15359,,0.08616572618484497
480,15391,,0.08671430498361588
481,15399,0.07167880237102509,
481,15423,,0.08605848997831345
482,15449,0.07768483459949493,
482,15455,,0.08518199622631073
483,15487,,0.0856262594461441
484,15499,0.06236323341727257,
484,15519,,0.08620217442512512
485,15549,0.09669908881187439,
485,15551,,0.08709416538476944
486,15583,,0.08629447966814041
487,15599,0.10127902776002884,
487,15615,,0.0881509855389595
488,15647,,0.08555418998003006
489,15649,0.07437364757061005,
489,15679,,0.08848555386066437
490,15699,0.07927598059177399,
490,15711,,0.08623304218053818
491,15743,,0.08540936559438705
492,15749,0.0970805287361145,
492,15775,,0.08740909397602081
493,15799,0.09564311057329178,
493,15807,,0.08771049231290817
494,15839,,0.08752934634685516
495,15849,0.07150143384933472,
495,15871,,0.08586853742599487
496,15899,0.0889892503619194,
496,15903,,0.08604561537504196
497,15935,,0.08668235689401627
498,15949,0.08437158912420273,
498,15967,,0.08655530959367752
499,15999,0.06974013149738312,
499,15999,,0.08695439249277115
500,16000,,0.08695439249277115
